year_quarter,year,hb,admission_type,simd,stays,average_length_of_stay,winter,post_covid
2021 Q3,2021,S08000031,All Day cases,5,119,0,FALSE,TRUE
2021 Q4,2021,S08000031,All Day cases,5,115,0,TRUE,TRUE
2022 Q1,2022,S08000031,All Day cases,5,153,0,TRUE,TRUE
2022 Q2,2022,S08000031,All Day cases,5,136,0,FALSE,TRUE
2022 Q3,2022,S08000031,All Day cases,5,181,0,FALSE,TRUE
2022 Q4,2022,S08000031,All Day cases,5,165,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,1,196,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,1,177,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,1,183,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,1,191,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,1,184,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,1,181,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,1,190,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,1,177,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,1,171,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,1,32,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,1,107,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,1,121,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,1,140,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,1,186,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,1,172,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,1,133,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,1,153,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,1,169,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,1,176,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,1,205,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,2,314,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,2,313,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,2,286,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,2,269,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,2,283,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,2,316,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,2,294,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,2,255,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,2,288,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,2,56,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,2,145,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,2,235,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,2,236,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,2,268,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,2,230,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,2,222,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,2,268,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,2,276,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,2,331,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,2,336,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,3,798,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,3,736,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,3,730,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,3,754,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,3,754,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,3,712,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,3,728,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,3,712,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,3,780,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,3,250,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,3,479,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,3,627,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,3,544,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,3,716,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,3,681,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,3,707,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,3,898,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,3,846,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,3,978,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,3,851,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,4,439,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,4,383,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,4,448,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,4,447,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,4,444,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,4,416,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,4,437,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,4,397,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,4,374,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,4,134,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,4,273,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,4,360,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,4,344,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,4,469,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,4,460,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,4,406,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,4,462,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,4,429,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,4,480,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,4,467,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,5,288,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,5,285,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,5,299,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,5,349,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,5,326,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,5,319,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,5,309,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,5,285,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,5,246,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,5,79,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,5,165,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,5,175,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,5,176,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,5,255,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,5,221,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,5,252,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,5,292,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,5,272,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,5,288,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,5,294,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,1,320,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,1,427,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,1,393,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,1,388,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,1,434,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,1,434,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,1,462,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,1,480,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,1,411,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,1,211,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,1,358,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,1,327,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,1,316,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,1,314,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,1,325,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,1,339,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,1,382,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,1,369,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,1,417,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,1,341,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,2,758,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,2,803,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,2,806,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,2,828,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,2,834,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,2,803,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,2,820,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,2,882,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,2,686,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,2,370,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,2,654,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,2,589,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,2,528,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,2,651,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,2,608,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,2,617,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,2,645,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,2,593,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,2,640,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,2,554,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,3,1446,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,3,1544,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,3,1368,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,3,1579,0.00316656111462951,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,3,1712,0.00292056074766355,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,3,1589,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,3,1573,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,3,1677,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,3,1506,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,3,670,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,3,1360,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,3,1315,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,3,1063,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,3,1354,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,3,1307,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,3,1351,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,3,1365,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,3,1417,0.00352858151023289,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,3,1433,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,3,1342,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,4,1219,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,4,1345,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,4,1346,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,4,1337,0.0037397157816006,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,4,1459,0.00342700479780672,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,4,1482,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,4,1455,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,4,1364,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,4,1302,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,4,588,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,4,996,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,4,1100,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,4,908,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,4,1124,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,4,1077,0.00464252553389044,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,4,1126,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,4,1193,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,4,1201,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,4,1217,0.00410846343467543,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,4,1064,0.00469924812030075,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,5,382,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,5,392,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,5,332,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,5,330,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,5,357,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,5,417,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,5,422,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,5,443,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,5,346,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,5,196,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,5,308,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,5,334,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,5,274,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,5,312,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,5,296,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,5,282,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,5,326,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,5,356,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,5,344,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,5,243,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,1,516,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,1,604,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,1,576,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,1,579,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,1,618,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,1,615,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,1,652,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,1,657,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,1,582,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,1,243,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,1,465,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,1,448,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,1,456,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,1,500,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,1,497,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,1,472,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,1,535,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,1,538,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,1,593,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,1,546,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,2,1072,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,2,1116,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,2,1092,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,2,1097,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,2,1117,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,2,1119,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,2,1114,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,2,1137,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,2,974,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,2,426,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,2,799,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,2,824,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,2,764,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,2,919,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,2,838,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,2,839,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,2,913,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,2,869,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,2,971,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,2,890,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,3,2244,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,3,2280,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,3,2098,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,3,2333,0.00214316330904415,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,3,2466,0.00202757502027575,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,3,2301,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,3,2301,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,3,2389,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,3,2286,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,3,920,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,3,1839,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,3,1942,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,3,1607,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,3,2070,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,3,1988,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,3,2058,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,3,2263,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,3,2263,0.00220945647370747,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,3,2411,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,3,2193,0,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,4,1658,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,4,1728,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,4,1794,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,4,1784,0.00280269058295964,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,4,1903,0.00262743037309511,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,4,1898,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,4,1892,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,4,1761,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,4,1676,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,4,722,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,4,1269,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,4,1460,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,4,1252,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,4,1593,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,4,1537,0.00325309043591412,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,4,1532,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,4,1655,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,4,1630,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,4,1697,0.00294637595757219,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,4,1531,0.00326583932070542,TRUE,TRUE
2018 Q1,2018,S08000022,All Day cases,5,670,0,TRUE,FALSE
2018 Q2,2018,S08000022,All Day cases,5,677,0,FALSE,FALSE
2018 Q3,2018,S08000022,All Day cases,5,631,0,FALSE,FALSE
2018 Q4,2018,S08000022,All Day cases,5,679,0,TRUE,FALSE
2019 Q1,2019,S08000022,All Day cases,5,683,0,TRUE,FALSE
2019 Q2,2019,S08000022,All Day cases,5,736,0,FALSE,FALSE
2019 Q3,2019,S08000022,All Day cases,5,731,0,FALSE,FALSE
2019 Q4,2019,S08000022,All Day cases,5,728,0,TRUE,FALSE
2020 Q1,2020,S08000022,All Day cases,5,592,0,TRUE,TRUE
2020 Q2,2020,S08000022,All Day cases,5,275,0,FALSE,TRUE
2020 Q3,2020,S08000022,All Day cases,5,473,0,FALSE,TRUE
2020 Q4,2020,S08000022,All Day cases,5,509,0,TRUE,TRUE
2021 Q1,2021,S08000022,All Day cases,5,450,0,TRUE,TRUE
2021 Q2,2021,S08000022,All Day cases,5,567,0,FALSE,TRUE
2021 Q3,2021,S08000022,All Day cases,5,517,0,FALSE,TRUE
2021 Q4,2021,S08000022,All Day cases,5,534,0,TRUE,TRUE
2022 Q1,2022,S08000022,All Day cases,5,618,0,TRUE,TRUE
2022 Q2,2022,S08000022,All Day cases,5,628,0,FALSE,TRUE
2022 Q3,2022,S08000022,All Day cases,5,632,0,FALSE,TRUE
2022 Q4,2022,S08000022,All Day cases,5,537,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,1,4366,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,1,4849,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,1,4508,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,1,4611,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,1,4944,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,1,4776,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,1,4927,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,1,4652,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,1,4082,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,1,1008,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,1,2063,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,1,2849,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,1,2585,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,1,3166,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,1,3106,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,1,3253,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,1,3299,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,1,3367,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,1,3441,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,1,3598,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,2,4388,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,2,4679,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,2,4505,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,2,4706,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,2,5096,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,2,4815,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,2,4891,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,2,4613,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,2,4110,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,2,985,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,2,2038,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,2,3035,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,2,2843,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,2,3430,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,2,3355,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,2,3492,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,2,3436,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,2,3501,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,2,3597,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,2,3659,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,3,2747,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,3,3027,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,3,2902,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,3,2978,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,3,3114,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,3,2903,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,3,3064,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,3,3069,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,3,2791,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,3,792,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,3,1530,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,3,2039,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,3,1852,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,3,2221,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,3,2042,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,3,2126,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,3,2277,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,3,2348,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,3,2289,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,3,2508,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,4,2609,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,4,2814,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,4,2775,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,4,2794,0,TRUE,FALSE
