id,quarter,quarter_qf,hb,hbqf,specialty_name,specialty_name_qf,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,quarter_date,year_quarter,year,season,covid
25039,Q4,p,S08000026,NA,Trauma and Orthopaedic Surgery,NA,1,1,0.0108695652173913,0.0108695652173913,100,2022-12-31,2022 Q4,2022,winter,TRUE
25043,Q1,NA,S08000026,NA,Women and Newborn Grouping,d,454,79,5.044444444444444,0.8777777777777778,17.400881057268723,2018-03-31,2018 Q1,2018,winter,FALSE
25045,Q2,NA,S08000026,NA,Women and Newborn Grouping,d,460,89,5.054945054945055,0.978021978021978,19.34782608695652,2018-06-30,2018 Q2,2018,summer,FALSE
25047,Q3,NA,S08000026,NA,Women and Newborn Grouping,d,463,78,5.032608695652174,0.8478260869565217,16.846652267818573,2018-09-30,2018 Q3,2018,summer,FALSE
25049,Q4,NA,S08000026,NA,Women and Newborn Grouping,d,462,132,5.021739130434782,1.434782608695652,28.57142857142857,2018-12-31,2018 Q4,2018,winter,FALSE
25051,Q1,NA,S08000026,NA,Women and Newborn Grouping,d,474,98,5.266666666666667,1.0888888888888888,20.675105485232063,2019-03-31,2019 Q1,2019,winter,FALSE
25053,Q2,NA,S08000026,NA,Women and Newborn Grouping,d,467,93,5.131868131868132,1.021978021978022,19.914346895074942,2019-06-30,2019 Q2,2019,summer,FALSE
25055,Q3,NA,S08000026,NA,Women and Newborn Grouping,d,471,124,5.119565217391305,1.3478260869565215,26.326963906581742,2019-09-30,2019 Q3,2019,summer,FALSE
25057,Q4,NA,S08000026,NA,Women and Newborn Grouping,d,472,117,5.130434782608695,1.2717391304347827,24.788135593220343,2019-12-31,2019 Q4,2019,winter,FALSE
25059,Q1,NA,S08000026,NA,Women and Newborn Grouping,d,461,107,5.065934065934066,1.175824175824176,23.210412147505423,2020-03-31,2020 Q1,2020,winter,TRUE
25061,Q2,NA,S08000026,NA,Women and Newborn Grouping,d,448,59,4.923076923076923,0.6483516483516484,13.169642857142858,2020-06-30,2020 Q2,2020,summer,TRUE
25063,Q3,NA,S08000026,NA,Women and Newborn Grouping,d,465,107,5.054347826086956,1.1630434782608696,23.010752688172044,2020-09-30,2020 Q3,2020,summer,TRUE
25065,Q4,NA,S08000026,NA,Women and Newborn Grouping,d,470,72,5.108695652173913,0.782608695652174,15.319148936170212,2020-12-31,2020 Q4,2020,winter,TRUE
25067,Q1,NA,S08000026,NA,Women and Newborn Grouping,d,464,95,5.155555555555556,1.0555555555555556,20.47413793103448,2021-03-31,2021 Q1,2021,winter,TRUE
25069,Q2,NA,S08000026,NA,Women and Newborn Grouping,d,462,80,5.076923076923077,0.8791208791208791,17.316017316017316,2021-06-30,2021 Q2,2021,summer,TRUE
25071,Q3,NA,S08000026,NA,Women and Newborn Grouping,d,467,127,5.076086956521739,1.3804347826086956,27.194860813704494,2021-09-30,2021 Q3,2021,summer,TRUE
25073,Q4,NA,S08000026,NA,Women and Newborn Grouping,d,466,64,5.065217391304348,0.6956521739130435,13.733905579399142,2021-12-31,2021 Q4,2021,winter,TRUE
25075,Q1,NA,S08000026,NA,Women and Newborn Grouping,d,462,55,5.133333333333334,0.6111111111111112,11.904761904761903,2022-03-31,2022 Q1,2022,winter,TRUE
25077,Q2,NA,S08000026,NA,Women and Newborn Grouping,d,467,97,5.131868131868132,1.065934065934066,20.77087794432548,2022-06-30,2022 Q2,2022,summer,TRUE
25079,Q3,NA,S08000026,NA,Women and Newborn Grouping,d,467,102,5.076086956521739,1.108695652173913,21.841541755888652,2022-09-30,2022 Q3,2022,summer,TRUE
25081,Q4,p,S08000026,NA,Women and Newborn Grouping,d,470,106,5.108695652173913,1.1521739130434785,22.5531914893617,2022-12-31,2022 Q4,2022,winter,TRUE
25086,Q1,NA,S08000030,NA,Accident & Emergency,NA,729,295,8.1,3.2777777777777777,40.46639231824417,2018-03-31,2018 Q1,2018,winter,FALSE
25088,Q2,NA,S08000030,NA,Accident & Emergency,NA,736,299,8.087912087912088,3.2857142857142856,40.625,2018-06-30,2018 Q2,2018,summer,FALSE
25090,Q3,NA,S08000030,NA,Accident & Emergency,NA,741,321,8.054347826086957,3.489130434782609,43.31983805668016,2018-09-30,2018 Q3,2018,summer,FALSE
25093,Q4,NA,S08000030,NA,Accident & Emergency,NA,754,306,8.195652173913043,3.3260869565217392,40.58355437665783,2018-12-31,2018 Q4,2018,winter,FALSE
25096,Q1,NA,S08000030,NA,Accident & Emergency,NA,728,329,8.088888888888889,3.655555555555555,45.19230769230769,2019-03-31,2019 Q1,2019,winter,FALSE
25098,Q2,NA,S08000030,NA,Accident & Emergency,NA,731,332,8.032967032967033,3.648351648351648,45.4172366621067,2019-06-30,2019 Q2,2019,summer,FALSE
25100,Q3,NA,S08000030,NA,Accident & Emergency,NA,736,311,8,3.380434782608696,42.255434782608695,2019-09-30,2019 Q3,2019,summer,FALSE
25102,Q4,NA,S08000030,NA,Accident & Emergency,NA,738,343,8.021739130434783,3.7282608695652177,46.476964769647694,2019-12-31,2019 Q4,2019,winter,FALSE
25104,Q1,NA,S08000030,NA,Accident & Emergency,NA,728,337,8,3.703296703296703,46.2912087912088,2020-03-31,2020 Q1,2020,winter,TRUE
25106,Q2,NA,S08000030,NA,Accident & Emergency,NA,728,269,8,2.956043956043956,36.95054945054945,2020-06-30,2020 Q2,2020,summer,TRUE
25108,Q3,NA,S08000030,NA,Accident & Emergency,NA,742,383,8.065217391304348,4.163043478260869,51.61725067385444,2020-09-30,2020 Q3,2020,summer,TRUE
25110,Q4,NA,S08000030,NA,Accident & Emergency,NA,744,357,8.08695652173913,3.880434782608696,47.983870967741936,2020-12-31,2020 Q4,2020,winter,TRUE
25113,Q1,NA,S08000030,NA,Accident & Emergency,NA,727,291,8.077777777777778,3.2333333333333334,40.02751031636864,2021-03-31,2021 Q1,2021,winter,TRUE
25115,Q2,NA,S08000030,NA,Accident & Emergency,NA,737,331,8.098901098901099,3.6373626373626378,44.91180461329715,2021-06-30,2021 Q2,2021,summer,TRUE
25117,Q3,NA,S08000030,NA,Accident & Emergency,NA,755,395,8.206521739130435,4.293478260869565,52.317880794701985,2021-09-30,2021 Q3,2021,summer,TRUE
25119,Q4,NA,S08000030,NA,Accident & Emergency,NA,744,339,8.08695652173913,3.684782608695652,45.564516129032256,2021-12-31,2021 Q4,2021,winter,TRUE
25121,Q1,NA,S08000030,NA,Accident & Emergency,NA,724,361,8.044444444444444,4.011111111111111,49.86187845303868,2022-03-31,2022 Q1,2022,winter,TRUE
25123,Q2,NA,S08000030,NA,Accident & Emergency,NA,728,359,8,3.9450549450549457,49.31318681318682,2022-06-30,2022 Q2,2022,summer,TRUE
25125,Q3,NA,S08000030,NA,Accident & Emergency,NA,739,406,8.032608695652174,4.413043478260869,54.93910690121786,2022-09-30,2022 Q3,2022,summer,TRUE
25127,Q4,p,S08000030,NA,Accident & Emergency,NA,766,411,8.326086956521738,4.467391304347826,53.65535248041776,2022-12-31,2022 Q4,2022,winter,TRUE
25135,Q1,NA,S08000030,NA,All Acute,d,103600,82935,1151.111111111111,921.5,80.0530888030888,2018-03-31,2018 Q1,2018,winter,FALSE
25139,Q2,NA,S08000030,NA,All Acute,d,97250,75436,1068.6813186813188,828.967032967033,77.56915167095116,2018-06-30,2018 Q2,2018,summer,FALSE
25143,Q3,NA,S08000030,NA,All Acute,d,93641,72488,1017.8369565217392,787.9130434782609,77.41053598316977,2018-09-30,2018 Q3,2018,summer,FALSE
25147,Q4,NA,S08000030,NA,All Acute,d,96291,73984,1046.641304347826,804.1739130434783,76.83376431857599,2018-12-31,2018 Q4,2018,winter,FALSE
25151,Q1,NA,S08000030,NA,All Acute,d,95145,79596,1057.1666666666667,884.4,83.65757527983602,2019-03-31,2019 Q1,2019,winter,FALSE
25155,Q2,NA,S08000030,NA,All Acute,d,91462,75635,1005.0769230769232,831.1538461538462,82.69554569110669,2019-06-30,2019 Q2,2019,summer,FALSE
25159,Q3,NA,S08000030,NA,All Acute,d,94811,77648,1030.554347826087,844,81.89767010157048,2019-09-30,2019 Q3,2019,summer,FALSE
25163,Q4,NA,S08000030,NA,All Acute,d,98394,79387,1069.5,862.9021739130435,80.68276520926074,2019-12-31,2019 Q4,2019,winter,FALSE
25167,Q1,NA,S08000030,NA,All Acute,d,98172,74973,1078.8131868131868,823.8791208791209,76.36902579146803,2020-03-31,2020 Q1,2020,winter,TRUE
25171,Q2,NA,S08000030,NA,All Acute,d,94672,50958,1040.3516483516485,559.978021978022,53.82584079770153,2020-06-30,2020 Q2,2020,summer,TRUE
25175,Q3,NA,S08000030,NA,All Acute,d,93812,66258,1019.695652173913,720.195652173913,70.6284910246024,2020-09-30,2020 Q3,2020,summer,TRUE
25179,Q4,NA,S08000030,NA,All Acute,d,96067,68909,1044.2065217391305,749.0108695652174,71.73014666847097,2020-12-31,2020 Q4,2020,winter,TRUE
25183,Q1,NA,S08000030,NA,All Acute,d,96168,67418,1068.5333333333333,749.0888888888888,70.10440063222694,2021-03-31,2021 Q1,2021,winter,TRUE
25187,Q2,NA,S08000030,NA,All Acute,d,98818,68403,1085.9120879120878,751.6813186813187,69.22119451921715,2021-06-30,2021 Q2,2021,summer,TRUE
25191,Q3,NA,S08000030,NA,All Acute,d,102826,74572,1117.6739130434785,810.5652173913044,72.52251376111101,2021-09-30,2021 Q3,2021,summer,TRUE
25195,Q4,NA,S08000030,NA,All Acute,d,106324,78189,1155.695652173913,849.8804347826087,73.5384297054287,2021-12-31,2021 Q4,2021,winter,TRUE
25199,Q1,NA,S08000030,NA,All Acute,d,108115,80965,1201.2777777777778,899.6111111111111,74.88785089950515,2022-03-31,2022 Q1,2022,winter,TRUE
25203,Q2,NA,S08000030,NA,All Acute,d,109799,81636,1206.5824175824175,897.0989010989011,74.35040391988998,2022-06-30,2022 Q2,2022,summer,TRUE
25207,Q3,NA,S08000030,NA,All Acute,d,111026,84303,1206.804347826087,916.3369565217392,75.93086304108947,2022-09-30,2022 Q3,2022,summer,TRUE
25211,Q4,p,S08000030,NA,All Acute,d,109951,86367,1195.1195652173913,938.7717391304348,78.55044519831561,2022-12-31,2022 Q4,2022,winter,TRUE
25219,Q1,NA,S08000030,NA,All Specialties,d,162470,125411,1805.2222222222224,1393.4555555555555,77.19025050778605,2018-03-31,2018 Q1,2018,winter,FALSE
25223,Q2,NA,S08000030,NA,All Specialties,d,155623,118335,1710.142857142857,1300.3846153846157,76.03953143172924,2018-06-30,2018 Q2,2018,summer,FALSE
25227,Q3,NA,S08000030,NA,All Specialties,d,151883,115070,1650.9021739130435,1250.7608695652175,75.76226437455146,2018-09-30,2018 Q3,2018,summer,FALSE
25231,Q4,NA,S08000030,NA,All Specialties,d,153689,115551,1670.5326086956522,1255.9891304347825,75.18495142788358,2018-12-31,2018 Q4,2018,winter,FALSE
25235,Q1,NA,S08000030,NA,All Specialties,d,150155,119667,1668.388888888889,1329.6333333333334,79.69564783057508,2019-03-31,2019 Q1,2019,winter,FALSE
25239,Q2,NA,S08000030,NA,All Specialties,d,146653,113923,1611.571428571429,1251.901098901099,77.68201127832366,2019-06-30,2019 Q2,2019,summer,FALSE
25243,Q3,NA,S08000030,NA,All Specialties,d,149804,116228,1628.304347826087,1263.3478260869565,77.5867133053857,2019-09-30,2019 Q3,2019,summer,FALSE
25247,Q4,NA,S08000030,NA,All Specialties,d,153609,118406,1669.6630434782608,1287.0217391304348,77.082723017531535,2019-12-31,2019 Q4,2019,winter,FALSE
25251,Q1,NA,S08000030,NA,All Specialties,d,152028,111958,1670.637362637363,1230.3076923076924,73.64301312916042,2020-03-31,2020 Q1,2020,winter,TRUE
25255,Q2,NA,S08000030,NA,All Specialties,d,147394,81377,1619.7142857142858,894.2527472527472,55.2105241733042,2020-06-30,2020 Q2,2020,summer,TRUE
25259,Q3,NA,S08000030,NA,All Specialties,d,144682,99019,1572.6304347826087,1076.2934782608695,68.43905945452785,2020-09-30,2020 Q3,2020,summer,TRUE
25263,Q4,NA,S08000030,NA,All Specialties,d,147747,104245,1605.945652173913,1133.0978260869565,70.55642415751251,2020-12-31,2020 Q4,2020,winter,TRUE
25267,Q1,NA,S08000030,NA,All Specialties,d,146380,103252,1626.4444444444443,1147.2444444444443,70.53695860090177,2021-03-31,2021 Q1,2021,winter,TRUE
25271,Q2,NA,S08000030,NA,All Specialties,d,149474,105391,1642.571428571429,1158.142857142857,70.50791441989911,2021-06-30,2021 Q2,2021,summer,TRUE
25275,Q3,NA,S08000030,NA,All Specialties,d,152143,112116,1653.7282608695652,1218.6521739130435,73.69119841202027,2021-09-30,2021 Q3,2021,summer,TRUE
25279,Q4,NA,S08000030,NA,All Specialties,d,156070,116557,1696.4130434782608,1266.9239130434785,74.6825142564234,2021-12-31,2021 Q4,2021,winter,TRUE
25283,Q1,NA,S08000030,NA,All Specialties,d,156777,117130,1741.9666666666667,1301.4444444444443,74.71121401736224,2022-03-31,2022 Q1,2022,winter,TRUE
25287,Q2,NA,S08000030,NA,All Specialties,d,159418,117903,1751.8461538461538,1295.637362637363,73.95839867518097,2022-06-30,2022 Q2,2022,summer,TRUE
25291,Q3,NA,S08000030,NA,All Specialties,d,159877,120417,1737.7934782608695,1308.8804347826087,75.31852611695241,2022-09-30,2022 Q3,2022,summer,TRUE
25295,Q4,p,S08000030,NA,All Specialties,d,159615,123431,1734.945652173913,1341.641304347826,77.33045139867806,2022-12-31,2022 Q4,2022,winter,TRUE
25301,Q1,NA,S08000030,NA,Anaesthetics,NA,984,634,10.933333333333334,7.044444444444444,64.43089430894308,2018-03-31,2018 Q1,2018,winter,FALSE
25304,Q2,NA,S08000030,NA,Anaesthetics,NA,988,524,10.857142857142858,5.758241758241758,53.036437246963565,2018-06-30,2018 Q2,2018,summer,FALSE
25307,Q3,NA,S08000030,NA,Anaesthetics,NA,1045,617,11.358695652173912,6.706521739130435,59.04306220095694,2018-09-30,2018 Q3,2018,summer,FALSE
25310,Q4,NA,S08000030,NA,Anaesthetics,NA,1000,528,10.869565217391305,5.739130434782608,52.79999999999999,2018-12-31,2018 Q4,2018,winter,FALSE
25313,Q1,NA,S08000030,NA,Anaesthetics,NA,936,524,10.4,5.822222222222222,55.98290598290598,2019-03-31,2019 Q1,2019,winter,FALSE
25316,Q2,NA,S08000030,NA,Anaesthetics,NA,1020,566,11.208791208791208,6.21978021978022,55.490196078431374,2019-06-30,2019 Q2,2019,summer,FALSE
25319,Q3,NA,S08000030,NA,Anaesthetics,NA,1020,527,11.08695652173913,5.728260869565218,51.66666666666667,2019-09-30,2019 Q3,2019,summer,FALSE
25322,Q4,NA,S08000030,NA,Anaesthetics,NA,1016,502,11.043478260869565,5.456521739130435,49.40944881889764,2019-12-31,2019 Q4,2019,winter,FALSE
25325,Q1,NA,S08000030,NA,Anaesthetics,NA,1280,476,14.065934065934066,5.230769230769231,37.1875,2020-03-31,2020 Q1,2020,winter,TRUE
25328,Q2,NA,S08000030,NA,Anaesthetics,NA,3505,610,38.51648351648352,6.7032967032967035,17.4037089871612,2020-06-30,2020 Q2,2020,summer,TRUE
25331,Q3,NA,S08000030,NA,Anaesthetics,NA,2343,538,25.467391304347824,5.8478260869565215,22.962014511310286,2020-09-30,2020 Q3,2020,summer,TRUE
25334,Q4,NA,S08000030,NA,Anaesthetics,NA,2359,802,25.64130434782609,8.717391304347826,33.99745654938533,2020-12-31,2020 Q4,2020,winter,TRUE
25337,Q1,NA,S08000030,NA,Anaesthetics,NA,2361,872,26.233333333333334,9.688888888888888,36.93350275307073,2021-03-31,2021 Q1,2021,winter,TRUE
25340,Q2,NA,S08000030,NA,Anaesthetics,NA,2309,462,25.373626373626372,5.076923076923077,20.00866175833694,2021-06-30,2021 Q2,2021,summer,TRUE
25343,Q3,NA,S08000030,NA,Anaesthetics,NA,2309,830,25.097826086956523,9.021739130434783,35.94629709831096,2021-09-30,2021 Q3,2021,summer,TRUE
25346,Q4,NA,S08000030,NA,Anaesthetics,NA,2413,985,26.22826086956522,10.706521739130435,40.82055532532118,2021-12-31,2021 Q4,2021,winter,TRUE
25349,Q1,NA,S08000030,NA,Anaesthetics,NA,2406,809,26.733333333333334,8.988888888888889,33.624272651704075,2022-03-31,2022 Q1,2022,winter,TRUE
25352,Q2,NA,S08000030,NA,Anaesthetics,NA,2323,471,25.52747252747253,5.175824175824176,20.27550581145071,2022-06-30,2022 Q2,2022,summer,TRUE
25355,Q3,NA,S08000030,NA,Anaesthetics,NA,2361,560,25.66304347826087,6.086956521739131,23.718763235916985,2022-09-30,2022 Q3,2022,summer,TRUE
25358,Q4,p,S08000030,NA,Anaesthetics,NA,2353,637,25.57608695652174,6.923913043478261,27.071823204419893,2022-12-31,2022 Q4,2022,winter,TRUE
25364,Q1,NA,S08000030,NA,Cardiology,NA,3995,3480,44.388888888888886,38.666666666666664,87.10888610763455,2018-03-31,2018 Q1,2018,winter,FALSE
25367,Q2,NA,S08000030,NA,Cardiology,NA,3971,3255,43.637362637362635,35.76923076923077,81.96927726013598,2018-06-30,2018 Q2,2018,summer,FALSE
25370,Q3,NA,S08000030,NA,Cardiology,NA,4067,3126,44.20652173913044,33.97826086956522,76.86255224981558,2018-09-30,2018 Q3,2018,summer,FALSE
25373,Q4,NA,S08000030,NA,Cardiology,NA,4073,3183,44.27173913043478,34.59782608695652,78.14878467959736,2018-12-31,2018 Q4,2018,winter,FALSE
25376,Q1,NA,S08000030,NA,Cardiology,NA,3935,3382,43.72222222222222,37.577777777777776,85.94663278271918,2019-03-31,2019 Q1,2019,winter,FALSE
25379,Q2,NA,S08000030,NA,Cardiology,NA,3566,2920,39.18681318681319,32.08791208791209,81.88446438586651,2019-06-30,2019 Q2,2019,summer,FALSE
25382,Q3,NA,S08000030,NA,Cardiology,NA,3288,2873,35.73913043478261,31.22826086956522,87.37834549878346,2019-09-30,2019 Q3,2019,summer,FALSE
25385,Q4,NA,S08000030,NA,Cardiology,NA,4044,2893,43.95652173913044,31.445652173913043,71.53808110781405,2019-12-31,2019 Q4,2019,winter,FALSE
25388,Q1,NA,S08000030,NA,Cardiology,NA,3812,2408,41.89010989010989,26.46153846153846,63.16894018887722,2020-03-31,2020 Q1,2020,winter,TRUE
25391,Q2,NA,S08000030,NA,Cardiology,NA,3157,1587,34.69230769230769,17.439560439560438,50.269242952169776,2020-06-30,2020 Q2,2020,summer,TRUE
25394,Q3,NA,S08000030,NA,Cardiology,NA,3335,2614,36.25,28.41304347826087,78.38080959520241,2020-09-30,2020 Q3,2020,summer,TRUE
25397,Q4,NA,S08000030,NA,Cardiology,NA,3403,2804,36.98913043478261,30.47826086956522,82.39788421980604,2020-12-31,2020 Q4,2020,winter,TRUE
25400,Q1,NA,S08000030,NA,Cardiology,NA,3115,2487,34.611111111111114,27.633333333333333,79.83948635634029,2021-03-31,2021 Q1,2021,winter,TRUE
25403,Q2,NA,S08000030,NA,Cardiology,NA,3646,3168,40.065934065934066,34.81318681318681,86.88974218321448,2021-06-30,2021 Q2,2021,summer,TRUE
25406,Q3,NA,S08000030,NA,Cardiology,NA,3581,3082,38.92391304347826,33.5,86.06534487573305,2021-09-30,2021 Q3,2021,summer,TRUE
25409,Q4,NA,S08000030,NA,Cardiology,NA,3759,3357,40.858695652173914,36.48913043478261,89.30566640063847,2021-12-31,2021 Q4,2021,winter,TRUE
25412,Q1,NA,S08000030,NA,Cardiology,NA,3863,3451,42.922222222222224,38.34444444444444,89.33471395288635,2022-03-31,2022 Q1,2022,winter,TRUE
25415,Q2,NA,S08000030,NA,Cardiology,NA,3894,3610,42.79120879120879,39.67032967032967,92.70672829994864,2022-06-30,2022 Q2,2022,summer,TRUE
25418,Q3,NA,S08000030,NA,Cardiology,NA,3474,3200,37.76086956521739,34.78260869565217,92.11283822682786,2022-09-30,2022 Q3,2022,summer,TRUE
25421,Q4,p,S08000030,NA,Cardiology,NA,3984,3755,43.30434782608695,40.81521739130435,94.25200803212851,2022-12-31,2022 Q4,2022,winter,TRUE
25423,Q1,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1089,926,12.1,10.28888888888889,85.03213957759414,2018-03-31,2018 Q1,2018,winter,FALSE
25424,Q2,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1092,834,12,9.164835164835164,76.37362637362637,2018-06-30,2018 Q2,2018,summer,FALSE
25425,Q3,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1012,814,11,8.847826086956522,80.43478260869566,2018-09-30,2018 Q3,2018,summer,FALSE
25426,Q4,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1060,896,11.521739130434783,9.73913043478261,84.52830188679246,2018-12-31,2018 Q4,2018,winter,FALSE
25427,Q1,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1012,705,11.244444444444444,7.833333333333333,69.66403162055336,2019-03-31,2019 Q1,2019,winter,FALSE
25428,Q2,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1045,654,11.483516483516484,7.186813186813187,62.58373205741628,2019-06-30,2019 Q2,2019,summer,FALSE
25429,Q3,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,875,623,9.51086956521739,6.771739130434782,71.2,2019-09-30,2019 Q3,2019,summer,FALSE
25430,Q4,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,880,692,9.565217391304348,7.521739130434782,78.63636363636364,2019-12-31,2019 Q4,2019,winter,FALSE
25431,Q1,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1073,815,11.791208791208792,8.956043956043956,75.95526561043802,2020-03-31,2020 Q1,2020,winter,TRUE
25432,Q2,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1183,895,13,9.835164835164836,75.65511411665258,2020-06-30,2020 Q2,2020,summer,TRUE
25433,Q3,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1104,780,12,8.478260869565217,70.65217391304347,2020-09-30,2020 Q3,2020,summer,TRUE
25434,Q4,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1135,929,12.33695652173913,10.097826086956522,81.85022026431717,2020-12-31,2020 Q4,2020,winter,TRUE
25435,Q1,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1080,878,12,9.755555555555556,81.2962962962963,2021-03-31,2021 Q1,2021,winter,TRUE
25436,Q2,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1167,989,12.824175824175825,10.868131868131869,84.74721508140532,2021-06-30,2021 Q2,2021,summer,TRUE
25437,Q3,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,971,706,10.554347826086955,7.673913043478261,72.70854788877446,2021-09-30,2021 Q3,2021,summer,TRUE
25438,Q4,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1070,887,11.630434782608695,9.641304347826088,82.89719626168225,2021-12-31,2021 Q4,2021,winter,TRUE
25439,Q1,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1084,774,12.044444444444444,8.6,71.40221402214021,2022-03-31,2022 Q1,2022,winter,TRUE
25440,Q2,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1092,767,12,8.428571428571429,70.23809523809524,2022-06-30,2022 Q2,2022,summer,TRUE
25441,Q3,NA,S08000030,NA,Child & Adolescent Psychiatry,NA,1104,871,12,9.467391304347826,78.89492753623189,2022-09-30,2022 Q3,2022,summer,TRUE
25442,Q4,p,S08000030,NA,Child & Adolescent Psychiatry,NA,1104,824,12,8.956521739130435,74.6376811594203,2022-12-31,2022 Q4,2022,winter,TRUE
25448,Q1,NA,S08000030,NA,Clinical Oncology,NA,3340,1974,37.111111111111114,21.933333333333337,59.101796407185624,2018-03-31,2018 Q1,2018,winter,FALSE
25451,Q2,NA,S08000030,NA,Clinical Oncology,NA,2718,1887,29.86813186813187,20.736263736263737,69.4260485651214,2018-06-30,2018 Q2,2018,summer,FALSE
25454,Q3,NA,S08000030,NA,Clinical Oncology,NA,2476,1942,26.91304347826087,21.10869565217391,78.4329563812601,2018-09-30,2018 Q3,2018,summer,FALSE
25457,Q4,NA,S08000030,NA,Clinical Oncology,NA,2378,1872,25.847826086956523,20.347826086956523,78.72161480235492,2018-12-31,2018 Q4,2018,winter,FALSE
25460,Q1,NA,S08000030,NA,Clinical Oncology,NA,2273,1916,25.255555555555556,21.288888888888888,84.29388473383193,2019-03-31,2019 Q1,2019,winter,FALSE
25463,Q2,NA,S08000030,NA,Clinical Oncology,NA,2400,1967,26.373626373626372,21.615384615384617,81.95833333333334,2019-06-30,2019 Q2,2019,summer,FALSE
25466,Q3,NA,S08000030,NA,Clinical Oncology,NA,2515,2180,27.33695652173913,23.695652173913043,86.67992047713719,2019-09-30,2019 Q3,2019,summer,FALSE
25469,Q4,NA,S08000030,NA,Clinical Oncology,NA,2414,2099,26.23913043478261,22.815217391304348,86.95111847555923,2019-12-31,2019 Q4,2019,winter,FALSE
25472,Q1,NA,S08000030,NA,Clinical Oncology,NA,2386,2026,26.21978021978022,22.263736263736263,84.91198658843253,2020-03-31,2020 Q1,2020,winter,TRUE
25475,Q2,NA,S08000030,NA,Clinical Oncology,NA,2168,1391,23.824175824175825,15.285714285714286,64.16051660516605,2020-06-30,2020 Q2,2020,summer,TRUE
25478,Q3,NA,S08000030,NA,Clinical Oncology,NA,2261,1646,24.57608695652174,17.891304347826086,72.79964617425918,2020-09-30,2020 Q3,2020,summer,TRUE
25481,Q4,NA,S08000030,NA,Clinical Oncology,NA,2023,1464,21.98913043478261,15.91304347826087,72.36777063766682,2020-12-31,2020 Q4,2020,winter,TRUE
25484,Q1,NA,S08000030,NA,Clinical Oncology,NA,1867,1376,20.744444444444444,15.28888888888889,73.70112479914302,2021-03-31,2021 Q1,2021,winter,TRUE
25487,Q2,NA,S08000030,NA,Clinical Oncology,NA,1937,1499,21.285714285714285,16.47252747252747,77.38771295818275,2021-06-30,2021 Q2,2021,summer,TRUE
25490,Q3,NA,S08000030,NA,Clinical Oncology,NA,1971,1544,21.42391304347826,16.782608695652176,78.33587011669204,2021-09-30,2021 Q3,2021,summer,TRUE
25492,Q4,NA,S08000030,NA,Clinical Oncology,NA,2061,1414,22.402173913043477,15.369565217391305,68.60747210092188,2021-12-31,2021 Q4,2021,winter,TRUE
25494,Q1,NA,S08000030,NA,Clinical Oncology,NA,1954,1461,21.711111111111112,16.233333333333334,74.76970317297851,2022-03-31,2022 Q1,2022,winter,TRUE
25497,Q2,NA,S08000030,NA,Clinical Oncology,NA,1823,1277,20.032967032967033,14.032967032967033,70.049369171695,2022-06-30,2022 Q2,2022,summer,TRUE
25500,Q3,NA,S08000030,NA,Clinical Oncology,NA,1997,1520,21.706521739130434,16.52173913043478,76.11417125688533,2022-09-30,2022 Q3,2022,summer,TRUE
25503,Q4,p,S08000030,NA,Clinical Oncology,NA,1889,1520,20.532608695652176,16.52173913043478,80.46585494970883,2022-12-31,2022 Q4,2022,winter,TRUE
25507,Q1,NA,S08000030,NA,Community Dental Practice,NA,1,1,0.01111111111111111,0.01111111111111111,100,2018-03-31,2018 Q1,2018,winter,FALSE
25509,Q2,NA,S08000030,NA,Community Dental Practice,NA,2,2,0.02197802197802198,0.02197802197802198,100,2018-06-30,2018 Q2,2018,summer,FALSE
25511,Q3,NA,S08000030,NA,Community Dental Practice,NA,25,25,0.2717391304347826,0.2717391304347826,100,2018-09-30,2018 Q3,2018,summer,FALSE
25513,Q4,NA,S08000030,NA,Community Dental Practice,NA,19,19,0.2065217391304348,0.2065217391304348,100,2018-12-31,2018 Q4,2018,winter,FALSE
25515,Q1,NA,S08000030,NA,Community Dental Practice,NA,2,2,0.02222222222222222,0.02222222222222222,100,2019-03-31,2019 Q1,2019,winter,FALSE
25517,Q2,NA,S08000030,NA,Community Dental Practice,NA,1,1,0.01098901098901099,0.01098901098901099,100,2019-06-30,2019 Q2,2019,summer,FALSE
