"","month","country","hbt","treatment_location","department_type","number_of_attendances_all","number_within4hours_all","number_over4hours_all","percentage_within4hours_all","number_of_attendances_episode","number_within4hours_episode","number_over4hours_episode","percentage_within4hours_episode","percentage_within4hours_episode_qf","number_over8hours_episode","percentage_over8hours_episode","number_over12hours_episode","number_over12hours_episode_qf","percentage_over12hours_episode","percentage_over12hours_episode_qf","date","health_board","year_quarter","year","quarter","winter","post_covid","q_percent_within_4_hours","q_percent_over_4_hours","q_percent_above_8_hours","q_percent_above_12_hours","hb_name","hb"
"3424",202108,"S92000003","S08000020","N101H","Emergency Department",4469,3268,1201,73.1,4469,3268,1201,73.1,NA,92,2.1,9,NA,0.2,NA,2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,73.1259789662117,26.8740210337883,2.05862609084806,0.201387334974267,"Grampian","S08000020"
"3425",202108,"S92000003","S08000020","N121H","Emergency Department",1335,1283,52,96.1,1335,1283,52,96.1,NA,3,0.2,2,NA,0.1,NA,2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,96.1048689138577,3.89513108614232,0.224719101123596,0.149812734082397,"Grampian","S08000020"
"3426",202108,"S92000003","S08000020","N333H","Minor Injury Unit or Other",373,371,2,99.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,99.4638069705094,0.536193029490617,NA,NA,"Grampian","S08000020"
"3427",202108,"S92000003","S08000020","N334H","Minor Injury Unit or Other",433,428,5,98.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,98.8452655889146,1.15473441108545,NA,NA,"Grampian","S08000020"
"3428",202108,"S92000003","S08000020","N335H","Minor Injury Unit or Other",312,310,2,99.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,99.3589743589744,0.641025641025641,NA,NA,"Grampian","S08000020"
"3429",202108,"S92000003","S08000020","N411H","Emergency Department",2331,1928,403,82.7,2331,1928,403,82.7,NA,51,2.2,11,NA,0.5,NA,2021-08-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,82.7112827112827,17.2887172887173,2.18790218790219,0.471900471900472,"Grampian","S08000020"
"3430",202108,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1346,1275,71,94.7,1346,1275,71,94.7,NA,5,0.4,1,NA,0.1,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,94.7251114413076,5.27488855869242,0.37147102526003,0.0742942050520059,"Greater Glasgow and Clyde","S08000031"
"3431",202108,"S92000003","S08000031","C313H","Emergency Department",2710,2129,581,78.6,2710,2129,581,78.6,NA,83,3.1,10,NA,0.4,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,78.5608856088561,21.4391143911439,3.06273062730627,0.3690036900369,"Greater Glasgow and Clyde","S08000031"
"3432",202108,"S92000003","S08000031","C418H","Emergency Department",5613,4007,1606,71.4,5613,4007,1606,71.4,NA,298,5.3,27,NA,0.5,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,71.3878496347764,28.6121503652236,5.3091038660253,0.481026189203634,"Greater Glasgow and Clyde","S08000031"
"3433",202108,"S92000003","S08000031","G107H","Emergency Department",7579,5773,1806,76.2,7579,5773,1806,76.2,NA,139,1.8,11,NA,0.1,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,76.1709988125082,23.8290011874918,1.83401504156221,0.145137880986938,"Greater Glasgow and Clyde","S08000031"
"3434",202108,"S92000003","S08000031","G207H","Minor Injury Unit or Other",1975,1945,30,98.5,1975,1945,30,98.5,NA,2,0.1,0,NA,0,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,98.4810126582279,1.51898734177215,0.10126582278481,0,"Greater Glasgow and Clyde","S08000031"
"3435",202108,"S92000003","S08000031","G306H","Minor Injury Unit or Other",2209,2208,1,100,2209,2208,1,100,NA,0,0,0,NA,0,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,99.9547306473517,0.0452693526482571,0,0,"Greater Glasgow and Clyde","S08000031"
"3436",202108,"S92000003","S08000031","G405H","Emergency Department",8025,4658,3367,58,8025,4658,3367,58,NA,655,8.2,148,NA,1.8,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,58.0436137071651,41.9563862928349,8.1619937694704,1.84423676012461,"Greater Glasgow and Clyde","S08000031"
"3437",202108,"S92000003","S08000031","G513H","Emergency Department",5847,5500,347,94.1,5847,5500,347,94.1,NA,4,0.1,0,NA,0,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,94.0653326492218,5.93466735077818,0.0684111510176159,0,"Greater Glasgow and Clyde","S08000031"
"3438",202108,"S92000003","S08000031","G516H","Minor Injury Unit or Other",5,5,0,100,5,5,0,100,NA,0,0,0,NA,0,NA,2021-08-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"3439",202108,"S92000003","S08000022","C106H","Minor Injury Unit or Other",687,665,22,96.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,96.7976710334789,3.20232896652111,NA,NA,"Highland","S08000022"
"3440",202108,"S92000003","S08000022","C108H","Minor Injury Unit or Other",103,98,5,95.1,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,95.1456310679612,4.85436893203883,NA,NA,"Highland","S08000022"
"3441",202108,"S92000003","S08000022","C113H","Minor Injury Unit or Other",419,408,11,97.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,97.3747016706444,2.62529832935561,NA,NA,"Highland","S08000022"
"3442",202108,"S92000003","S08000022","C121H","Emergency Department",815,743,72,91.2,815,743,72,91.2,NA,7,0.9,2,NA,0.2,NA,2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,91.1656441717791,8.83435582822086,0.858895705521472,0.245398773006135,"Highland","S08000022"
"3443",202108,"S92000003","S08000022","C122H","Minor Injury Unit or Other",327,298,29,91.1,327,298,29,91.1,NA,6,1.8,2,NA,0.6,NA,2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,91.131498470948,8.86850152905199,1.8348623853211,0.611620795107034,"Highland","S08000022"
"3444",202108,"S92000003","S08000022","H101H","Minor Injury Unit or Other",12,12,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3445",202108,"S92000003","S08000022","H103H","Emergency Department",817,752,65,92,817,752,65,92,NA,9,1.1,1,NA,0.1,NA,2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,92.0440636474908,7.95593635250918,1.1015911872705,0.122399020807834,"Highland","S08000022"
"3446",202108,"S92000003","S08000022","H106H","Minor Injury Unit or Other",27,27,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3447",202108,"S92000003","S08000022","H202H","Emergency Department",3187,2523,664,79.2,3187,2523,664,79.2,NA,91,2.9,10,NA,0.3,NA,2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,79.1653592720427,20.8346407279573,2.85534985880138,0.313774709758393,"Highland","S08000022"
"3448",202108,"S92000003","S08000022","H208H","Minor Injury Unit or Other",287,287,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3449",202108,"S92000003","S08000022","H212H","Emergency Department",982,876,106,89.2,982,876,106,89.2,NA,16,1.6,4,NA,0.4,NA,2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,89.2057026476578,10.7942973523422,1.62932790224033,0.407331975560081,"Highland","S08000022"
"3450",202108,"S92000003","S08000022","H214H","Minor Injury Unit or Other",456,456,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3451",202108,"S92000003","S08000022","H215H","Minor Injury Unit or Other",57,57,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3452",202108,"S92000003","S08000022","H219H","Minor Injury Unit or Other",89,89,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3453",202108,"S92000003","S08000022","H224H","Minor Injury Unit or Other",396,388,8,98,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,97.979797979798,2.02020202020202,NA,NA,"Highland","S08000022"
"3454",202108,"S92000003","S08000022","H227B","Minor Injury Unit or Other",74,74,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3455",202108,"S92000003","S08000022","H227H","Minor Injury Unit or Other",168,168,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3456",202108,"S92000003","S08000032","L106H","Emergency Department",6121,4372,1749,71.4,6121,4372,1749,71.4,NA,244,4,43,NA,0.7,NA,2021-08-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,71.4262375428851,28.5737624571148,3.98627675216468,0.702499591570005,"Lanarkshire","S08000032"
"3457",202108,"S92000003","S08000032","L302H","Emergency Department",5632,3868,1764,68.7,5632,3868,1764,68.7,NA,229,4.1,46,NA,0.8,NA,2021-08-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,68.6789772727273,31.3210227272727,4.06605113636364,0.816761363636364,"Lanarkshire","S08000032"
"3458",202108,"S92000003","S08000032","L308H","Emergency Department",6712,4233,2479,63.1,6712,4233,2479,63.1,NA,591,8.8,84,NA,1.3,NA,2021-08-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,63.0661501787843,36.9338498212157,8.80512514898689,1.25148986889154,"Lanarkshire","S08000032"
"3459",202108,"S92000003","S08000024","S108H","Minor Injury Unit or Other",104,104,0,100,1,1,0,100,NA,0,0,0,NA,0,NA,2021-08-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Lothian","S08000024"
"3460",202108,"S92000003","S08000024","S116H","Minor Injury Unit or Other",3312,2325,987,70.2,3312,2325,987,70.2,NA,166,5,61,NA,1.8,NA,2021-08-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,70.1992753623188,29.8007246376812,5.01207729468599,1.84178743961353,"Lothian","S08000024"
"3461",202108,"S92000003","S08000024","S308H","Emergency Department",5194,3997,1197,77,5194,3997,1197,77,NA,228,4.4,78,NA,1.5,NA,2021-08-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,76.9541778975741,23.0458221024259,4.38968040046207,1.50173276857913,"Lothian","S08000024"
"3462",202108,"S92000003","S08000024","S314H","Emergency Department",10786,6557,4229,60.8,10786,6557,4229,60.8,NA,1073,9.9,351,NA,3.3,NA,2021-08-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,60.7917671055071,39.2082328944929,9.94808084554051,3.25421843129983,"Lothian","S08000024"
"3463",202108,"S92000003","S08000024","S319H","Emergency Department",4850,4636,214,95.6,4850,4636,214,95.6,NA,4,0.1,2,NA,0,NA,2021-08-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,95.5876288659794,4.41237113402062,0.0824742268041237,0.0412371134020619,"Lothian","S08000024"
"3464",202108,"S92000003","S08000025","R103H","Emergency Department",562,544,18,96.8,562,544,18,96.8,NA,0,0,0,NA,0,NA,2021-08-01,"Orkney","2021 Q3",2021,3,"Non-Winter",TRUE,96.797153024911,3.20284697508897,0,0,"Orkney","S08000025"
"3465",202108,"S92000003","S08000026","Z102H","Emergency Department",602,587,15,97.5,602,587,15,97.5,NA,0,0,0,NA,0,NA,2021-08-01,"Shetland","2021 Q3",2021,3,"Non-Winter",TRUE,97.5083056478405,2.49169435215947,0,0,"Shetland","S08000026"
"3466",202108,"S92000003","S08000030","T101H","Emergency Department",4864,4408,456,90.6,4864,4408,456,90.6,NA,5,0.1,1,NA,0,NA,2021-08-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,90.625,9.375,0.102796052631579,0.0205592105263158,"Tayside","S08000030"
"3467",202108,"S92000003","S08000030","T202H","Emergency Department",1954,1785,169,91.4,1954,1785,169,91.4,NA,10,0.5,2,NA,0.1,NA,2021-08-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,91.3510747185261,8.6489252814739,0.511770726714432,0.102354145342886,"Tayside","S08000030"
"3468",202108,"S92000003","S08000030","T304H","Minor Injury Unit or Other",723,723,0,100,723,723,0,100,NA,0,0,0,NA,0,NA,2021-08-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3469",202108,"S92000003","S08000030","T319H","Minor Injury Unit or Other",342,342,0,100,342,342,0,100,NA,0,0,0,NA,0,NA,2021-08-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3470",202108,"S92000003","S08000028","W106H","Minor Injury Unit or Other",48,48,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-08-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Western Isles","S08000028"
"3471",202108,"S92000003","S08000028","W107H","Emergency Department",479,465,14,97.1,479,465,14,97.1,NA,1,0.2,0,NA,0,NA,2021-08-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,97.0772442588727,2.92275574112735,0.208768267223382,0,"Western Isles","S08000028"
"3472",202108,"S92000003","S08000028","W108H","Minor Injury Unit or Other",118,116,2,98.3,118,116,2,98.3,NA,1,0.8,0,NA,0,NA,2021-08-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,98.3050847457627,1.69491525423729,0.847457627118644,0,"Western Isles","S08000028"
"3473",202109,"S92000003","S08000015","A101H","Minor Injury Unit or Other",243,238,5,97.9,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Ayrshire and Arran","2021 Q3",2021,3,"Non-Winter",TRUE,97.9423868312757,2.05761316872428,NA,NA,"Ayrshire and Arran","S08000015"
"3474",202109,"S92000003","S08000015","A110H","Minor Injury Unit or Other",81,80,1,98.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Ayrshire and Arran","2021 Q3",2021,3,"Non-Winter",TRUE,98.7654320987654,1.23456790123457,NA,NA,"Ayrshire and Arran","S08000015"
"3475",202109,"S92000003","S08000015","A111H","Emergency Department",5269,3998,1271,75.9,5269,3998,1271,75.9,NA,604,11.5,351,NA,6.7,NA,2021-09-01,"Ayrshire and Arran","2021 Q3",2021,3,"Non-Winter",TRUE,75.8777756690074,24.1222243309926,11.4632757639021,6.66160561776428,"Ayrshire and Arran","S08000015"
"3476",202109,"S92000003","S08000015","A210H","Emergency Department",2493,1864,629,74.8,2493,1864,629,74.8,NA,265,10.6,119,NA,4.8,NA,2021-09-01,"Ayrshire and Arran","2021 Q3",2021,3,"Non-Winter",TRUE,74.7693541917369,25.2306458082631,10.6297633373446,4.77336542318492,"Ayrshire and Arran","S08000015"
"3477",202109,"S92000003","S08000015","A216H","Minor Injury Unit or Other",47,47,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Ayrshire and Arran","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"3478",202109,"S92000003","S08000016","B105H","Minor Injury Unit or Other",2,2,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Borders","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"3479",202109,"S92000003","S08000016","B118H","Minor Injury Unit or Other",28,28,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Borders","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"3480",202109,"S92000003","S08000016","B120H","Emergency Department",2383,1801,582,75.6,2383,1801,582,75.6,NA,191,8,105,NA,4.4,NA,2021-09-01,"Borders","2021 Q3",2021,3,"Non-Winter",TRUE,75.577003776752,24.422996223248,8.01510700797314,4.4062106588334,"Borders","S08000016"
"3481",202109,"S92000003","S08000017","Y144H","Emergency Department",1064,951,113,89.4,1064,951,113,89.4,NA,25,2.3,3,NA,0.3,NA,2021-09-01,"Dumfries and Galloway","2021 Q3",2021,3,"Non-Winter",TRUE,89.3796992481203,10.6203007518797,2.34962406015038,0.281954887218045,"Dumfries and Galloway","S08000017"
"3482",202109,"S92000003","S08000017","Y146H","Emergency Department",2727,2200,527,80.7,2727,2200,527,80.7,NA,48,1.8,2,NA,0.1,NA,2021-09-01,"Dumfries and Galloway","2021 Q3",2021,3,"Non-Winter",TRUE,80.6747341400807,19.3252658599193,1.76017601760176,0.0733406674000733,"Dumfries and Galloway","S08000017"
"3483",202109,"S92000003","S08000029","F704H","Emergency Department",5217,3856,1361,73.9,5217,3856,1361,73.9,NA,250,4.8,50,NA,1,NA,2021-09-01,"Fife","2021 Q3",2021,3,"Non-Winter",TRUE,73.9122100824228,26.0877899175772,4.79202606862181,0.958405213724363,"Fife","S08000029"
"3484",202109,"S92000003","S08000029","F708H","Minor Injury Unit or Other",198,196,2,99,198,196,2,99,NA,0,0,0,NA,0,NA,2021-09-01,"Fife","2021 Q3",2021,3,"Non-Winter",TRUE,98.989898989899,1.01010101010101,0,0,"Fife","S08000029"
"3485",202109,"S92000003","S08000029","F709H","Minor Injury Unit or Other",274,274,0,100,274,274,0,100,NA,0,0,0,NA,0,NA,2021-09-01,"Fife","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Fife","S08000029"
"3486",202109,"S92000003","S08000029","F805H","Minor Injury Unit or Other",1177,1176,1,99.9,1177,1176,1,99.9,NA,0,0,0,NA,0,NA,2021-09-01,"Fife","2021 Q3",2021,3,"Non-Winter",TRUE,99.9150382327952,0.0849617672047579,0,0,"Fife","S08000029"
"3487",202109,"S92000003","S08000019","V201H","Minor Injury Unit or Other",2237,2229,8,99.6,2237,2229,8,99.6,NA,0,0,0,NA,0,NA,2021-09-01,"Forth Valley","2021 Q3",2021,3,"Non-Winter",TRUE,99.6423781850693,0.357621814930711,0,0,"Forth Valley","S08000019"
"3488",202109,"S92000003","S08000019","V217H","Emergency Department",5363,3040,2323,56.7,5363,3040,2323,56.7,NA,380,7.1,50,NA,0.9,NA,2021-09-01,"Forth Valley","2021 Q3",2021,3,"Non-Winter",TRUE,56.6846914040649,43.3153085959351,7.08558642550811,0.93231400335633,"Forth Valley","S08000019"
"3489",202109,"S92000003","S08000020","N101H","Emergency Department",4286,2991,1295,69.8,4286,2991,1295,69.8,NA,101,2.4,9,NA,0.2,NA,2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,69.7853476434904,30.2146523565096,2.35650956602893,0.209986000933271,"Grampian","S08000020"
"3490",202109,"S92000003","S08000020","N121H","Emergency Department",1548,1440,108,93,1548,1440,108,93,NA,8,0.5,0,NA,0,NA,2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,93.0232558139535,6.97674418604651,0.516795865633075,0,"Grampian","S08000020"
"3491",202109,"S92000003","S08000020","N333H","Minor Injury Unit or Other",306,304,2,99.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,99.3464052287582,0.65359477124183,NA,NA,"Grampian","S08000020"
"3492",202109,"S92000003","S08000020","N334H","Minor Injury Unit or Other",431,429,2,99.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,99.5359628770302,0.464037122969838,NA,NA,"Grampian","S08000020"
"3493",202109,"S92000003","S08000020","N335H","Minor Injury Unit or Other",289,288,1,99.7,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,99.6539792387543,0.346020761245675,NA,NA,"Grampian","S08000020"
"3494",202109,"S92000003","S08000020","N411H","Emergency Department",2276,1900,376,83.5,2276,1900,376,83.5,NA,69,3,20,NA,0.9,NA,2021-09-01,"Grampian","2021 Q3",2021,3,"Non-Winter",TRUE,83.4797891036907,16.5202108963093,3.03163444639719,0.878734622144113,"Grampian","S08000020"
"3495",202109,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1256,1170,86,93.2,1256,1170,86,93.2,NA,8,0.6,1,NA,0.1,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,93.1528662420382,6.84713375796178,0.636942675159236,0.0796178343949045,"Greater Glasgow and Clyde","S08000031"
"3496",202109,"S92000003","S08000031","C313H","Emergency Department",2536,1881,655,74.2,2536,1881,655,74.2,NA,96,3.8,9,NA,0.4,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,74.1719242902208,25.8280757097792,3.78548895899054,0.354889589905363,"Greater Glasgow and Clyde","S08000031"
"3497",202109,"S92000003","S08000031","C418H","Emergency Department",4988,3554,1434,71.3,4988,3554,1434,71.3,NA,347,7,46,NA,0.9,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,71.2510024057739,28.7489975942261,6.95669607056937,0.922213311948677,"Greater Glasgow and Clyde","S08000031"
"3498",202109,"S92000003","S08000031","G107H","Emergency Department",7304,4992,2312,68.3,7304,4992,2312,68.3,NA,450,6.2,58,NA,0.8,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,68.3461117196057,31.6538882803943,6.16100766703176,0.79408543263965,"Greater Glasgow and Clyde","S08000031"
"3499",202109,"S92000003","S08000031","G207H","Minor Injury Unit or Other",1940,1904,36,98.1,1940,1904,36,98.1,NA,0,0,0,NA,0,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,98.1443298969072,1.85567010309278,0,0,"Greater Glasgow and Clyde","S08000031"
"3500",202109,"S92000003","S08000031","G306H","Minor Injury Unit or Other",2113,2112,1,100,2113,2112,1,100,NA,0,0,0,NA,0,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,99.9526739233318,0.0473260766682442,0,0,"Greater Glasgow and Clyde","S08000031"
"3501",202109,"S92000003","S08000031","G405H","Emergency Department",7214,4039,3175,56,7214,4039,3175,56,NA,720,10,144,NA,2,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,55.988355974494,44.011644025506,9.9805932908234,1.99611865816468,"Greater Glasgow and Clyde","S08000031"
"3502",202109,"S92000003","S08000031","G513H","Emergency Department",6941,6357,584,91.6,6941,6357,584,91.6,NA,3,0,0,NA,0,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,91.5862267684772,8.41377323152284,0.0432214378331653,0,"Greater Glasgow and Clyde","S08000031"
"3503",202109,"S92000003","S08000031","G516H","Minor Injury Unit or Other",14,14,0,100,14,14,0,100,NA,0,0,0,NA,0,NA,2021-09-01,"Greater Glasgow and Clyde","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"3504",202109,"S92000003","S08000022","C106H","Minor Injury Unit or Other",593,516,77,87,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,87.0151770657673,12.9848229342327,NA,NA,"Highland","S08000022"
"3505",202109,"S92000003","S08000022","C108H","Minor Injury Unit or Other",96,90,6,93.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,93.75,6.25,NA,NA,"Highland","S08000022"
"3506",202109,"S92000003","S08000022","C113H","Minor Injury Unit or Other",290,282,8,97.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,97.2413793103448,2.75862068965517,NA,NA,"Highland","S08000022"
"3507",202109,"S92000003","S08000022","C121H","Emergency Department",743,690,53,92.9,743,690,53,92.9,NA,2,0.3,0,NA,0,NA,2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,92.8667563930014,7.13324360699865,0.269179004037685,0,"Highland","S08000022"
"3508",202109,"S92000003","S08000022","C122H","Minor Injury Unit or Other",316,301,15,95.3,316,301,15,95.3,NA,4,1.3,1,NA,0.3,NA,2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,95.253164556962,4.74683544303798,1.26582278481013,0.316455696202532,"Highland","S08000022"
"3509",202109,"S92000003","S08000022","H101H","Minor Injury Unit or Other",12,12,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3510",202109,"S92000003","S08000022","H103H","Emergency Department",749,681,68,90.9,749,681,68,90.9,NA,5,0.7,1,NA,0.1,NA,2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,90.9212283044059,9.07877169559413,0.667556742323097,0.133511348464619,"Highland","S08000022"
"3511",202109,"S92000003","S08000022","H106H","Minor Injury Unit or Other",24,24,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3512",202109,"S92000003","S08000022","H202H","Emergency Department",2989,2271,718,76,2989,2271,718,76,NA,84,2.8,13,NA,0.4,NA,2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,75.9785881565741,24.0214118434259,2.81030444964871,0.434928069588491,"Highland","S08000022"
"3513",202109,"S92000003","S08000022","H208H","Minor Injury Unit or Other",281,280,1,99.6,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,99.644128113879,0.355871886120996,NA,NA,"Highland","S08000022"
